,floor_id,ds,y,power_consumption_ori,predict_value,yhat_lower,yhat_upper,error,flag
67,0,2022-06-11 11:00:00,1130.53,1130.53,,,,,
68,0,2022-06-11 12:00:00,1120.13,1120.13,,,,,
69,0,2022-06-11 13:00:00,1050.43,1050.43,,,,,
70,0,2022-06-11 14:00:00,1088.54,1088.54,,,,,
71,0,2022-06-11 15:00:00,1103.46,1103.46,,,,,
72,0,2022-06-11 16:00:00,1061.27,1061.27,,,,,
73,0,2022-06-11 17:00:00,1054.63,1054.63,,,,,
74,0,2022-06-11 18:00:00,975.94,975.94,,,,,
75,0,2022-06-11 19:00:00,977.8,977.8,,,,,
76,0,2022-06-11 20:00:00,937.77,937.77,,,,,
77,0,2022-06-11 21:00:00,963.12,482.02,,,,,
78,0,2022-06-11 22:00:00,908.825,396.94,,,,,
79,0,2022-06-11 23:00:00,394.32,394.32,,,,,
80,0,2022-06-12 00:00:00,333.81,333.81,,,,,
81,0,2022-06-12 01:00:00,295.53,295.53,,,,,
82,0,2022-06-12 02:00:00,207.29,207.29,,,,,
83,0,2022-06-12 03:00:00,212.81,212.81,,,,,
84,0,2022-06-12 04:00:00,201.16,201.16,,,,,
85,0,2022-06-12 05:00:00,197.35,197.35,,,,,
86,0,2022-06-12 06:00:00,218.59,218.59,,,,,
87,0,2022-06-12 07:00:00,864.23,864.23,,,,,
88,0,2022-06-12 08:00:00,873.97,873.97,,,,,
89,0,2022-06-12 09:00:00,971.56,971.56,,,,,
90,0,2022-06-12 10:00:00,1088.79,1088.79,,,,,
91,0,2022-06-12 11:00:00,1115.43,1115.43,,,,,
92,0,2022-06-12 12:00:00,1227.72,1227.72,,,,,
93,0,2022-06-12 13:00:00,1203.56,1203.56,,,,,
94,0,2022-06-12 14:00:00,1317.43,1317.43,,,,,
95,0,2022-06-12 15:00:00,1171.54,1171.54,,,,,
96,0,2022-06-12 16:00:00,1365.96,1365.96,,,,,
97,0,2022-06-12 17:00:00,1354.5,1354.5,,,,,
98,0,2022-06-12 18:00:00,1208.19,1208.19,,,,,
99,0,2022-06-12 19:00:00,1139.59,1139.59,,,,,
100,0,2022-06-12 20:00:00,1035.47,1035.47,,,,,
101,0,2022-06-12 21:00:00,1011.9,1011.9,,,,,
102,0,2022-06-12 22:00:00,975.66,975.66,,,,,
103,0,2022-06-12 23:00:00,432.24,432.24,,,,,
104,0,2022-06-13 00:00:00,341.56,341.56,,,,,
105,0,2022-06-13 01:00:00,311.8,311.8,,,,,
106,0,2022-06-13 02:00:00,215.0,215.0,,,,,
107,0,2022-06-13 03:00:00,218.65,218.65,,,,,
108,0,2022-06-13 04:00:00,212.03,212.03,,,,,
109,0,2022-06-13 05:00:00,214.12,214.12,,,,,
110,0,2022-06-13 06:00:00,220.86,220.86,,,,,
111,0,2022-06-13 07:00:00,1048.43,1048.43,,,,,
112,0,2022-06-13 08:00:00,1203.72,1203.72,,,,,
113,0,2022-06-13 09:00:00,1415.66,1415.66,,,,,
114,0,2022-06-13 10:00:00,1452.82,1452.82,,,,,
115,0,2022-06-13 11:00:00,1471.53,1471.53,,,,,
116,0,2022-06-13 12:00:00,1508.11,1508.11,,,,,
117,0,2022-06-13 13:00:00,1497.21,1497.21,,,,,
118,0,2022-06-13 14:00:00,1532.64,1532.64,,,,,
119,0,2022-06-13 15:00:00,1540.75,1540.75,,,,,
120,0,2022-06-13 16:00:00,1556.56,1556.56,,,,,
121,0,2022-06-13 17:00:00,1491.14,1491.14,,,,,
122,0,2022-06-13 18:00:00,1401.14,1401.14,,,,,
123,0,2022-06-13 19:00:00,1135.49,1135.49,,,,,
124,0,2022-06-13 20:00:00,1053.91,1053.91,,,,,
125,0,2022-06-13 21:00:00,993.25,993.25,,,,,
126,0,2022-06-13 22:00:00,943.91,943.91,,,,,
127,0,2022-06-13 23:00:00,518.27,823.25,,,,,
128,0,2022-06-14 00:00:00,500.7,500.7,,,,,
129,0,2022-06-14 01:00:00,314.08,314.08,,,,,
130,0,2022-06-14 02:00:00,226.44,226.44,,,,,
131,0,2022-06-14 03:00:00,228.25,228.25,,,,,
132,0,2022-06-14 04:00:00,215.19,215.19,,,,,
133,0,2022-06-14 05:00:00,212.18,212.18,,,,,
134,0,2022-06-14 06:00:00,309.89,309.89,,,,,
135,0,2022-06-14 07:00:00,1042.64,1042.64,,,,,
136,0,2022-06-14 08:00:00,1120.03,1120.03,,,,,
137,0,2022-06-14 09:00:00,1521.8,1521.8,,,,,
138,0,2022-06-14 10:00:00,1569.21,1569.21,,,,,
139,0,2022-06-14 11:00:00,1602.92,1602.92,,,,,
140,0,2022-06-14 12:00:00,1608.05,1608.05,,,,,
141,0,2022-06-14 13:00:00,1624.93,1624.93,,,,,
142,0,2022-06-14 14:00:00,1657.07,1657.07,,,,,
143,0,2022-06-14 15:00:00,1685.59,1685.59,,,,,
144,0,2022-06-14 16:00:00,1673.37,1673.37,,,,,
145,0,2022-06-14 17:00:00,1517.63,1517.63,,,,,
146,0,2022-06-14 18:00:00,1416.83,1416.83,,,,,
147,0,2022-06-14 19:00:00,1403.79,1403.79,,,,,
148,0,2022-06-14 20:00:00,1279.78,1279.78,,,,,
149,0,2022-06-14 21:00:00,1042.02,1042.02,,,,,
150,0,2022-06-14 22:00:00,971.75,971.75,,,,,
151,0,2022-06-14 23:00:00,518.27,859.25,,,,,
152,0,2022-06-15 00:00:00,379.78,827.25,,,,,
153,0,2022-06-15 01:00:00,323.825,758.78,,,,,
154,0,2022-06-15 02:00:00,231.14,707.3,,,,,
155,0,2022-06-15 03:00:00,263.26,263.26,,,,,
156,0,2022-06-15 04:00:00,249.47,249.47,,,,,
157,0,2022-06-15 05:00:00,266.99,266.99,,,,,
158,0,2022-06-15 06:00:00,335.46,335.46,,,,,
159,0,2022-06-15 07:00:00,1131.87,1131.87,,,,,
160,0,2022-06-15 08:00:00,1250.44,1250.44,,,,,
161,0,2022-06-15 09:00:00,1573.82,1573.82,,,,,
162,0,2022-06-15 10:00:00,1629.25,1629.25,,,,,
163,0,2022-06-15 11:00:00,1643.28,1643.28,,,,,
164,0,2022-06-15 12:00:00,1645.94,1645.94,,,,,
165,0,2022-06-15 13:00:00,1665.77,1665.77,,,,,
166,0,2022-06-15 14:00:00,1689.45,1689.45,,,,,
167,0,2022-06-15 15:00:00,1714.63,1714.63,,,,,
